id,iv,name,lat,lon,address,fileyear,noclose,ivplus,ivneg
"102020",0,"SELECT SPECIALTY HOSPITAL-TALLAHASSEE",30.459623,-84.258484,"1554 SURGEONS DR",2012,0,0,0
"1021",0,"BOONE COUNTY HEALTH CENTER",41.683562,-98.005015,"723 W FAIRVIEW ST",2013,0,0,0
"1022",0,"CALLAWAY DISTRICT HOSPITAL",41.290882,-99.92671,"211 E KIMBALL ST",2013,0,0,0
"1023",0,"YORK GENERAL HOSPITAL",40.880678,-97.592919,"2222 LINCOLN AVE",2013,0,0,0
"1025",0,"HOWARD COUNTY COMMUNITY HOSPITAL",41.216124,-98.462533,"1102 KENDALL ST",2013,0,0,0
"1026",0,"MEMORIAL HEALTH CARE SYSTEMS",40.90973,-97.091581,"300 N COLUMBIA AVE",2013,0,0,0
"1027",0,"DUNDY COUNTY HOSPITAL",40.056438,-101.5364,"1313 N CHEYENNE ST",2013,0,0,0
"1028",0,"CHADRON COMMUNITY HOSPITAL",42.823434,-103.00432,"821 MOREHEAD ST",2013,0,0,0
"1029",0,"ST MARY'S COMMUNITY HOSPITAL",40.679471,-95.861716,"1314 3RD AVE",2013,0,0,0
"103",0,"NORTHBAY VACAVALLEY HOSPITAL",38.356713,-121.95298,"1000 NUT TREE RD",2013,0,0,0
"1030",0,"WEST HOLT MEMORIAL HOSPITAL",42.528774,-98.982711,"RR 1406 LEGION ST",2013,0,0,0
"103026",0,"ST CATHERINE'S REHABILITATION HOSPITAL",25.890637,-80.177393,"1050 NE 125TH ST",2013,0,0,0
"103027",0,"ST ANTHONY'S REHABILITATION HOSPITAL",26.163426,-80.193502,"3487 NW 30TH ST",2012,0,0,0
"103028",0,"HEALTHSOUTH SUNRISE REHAB HOSPITAL",26.178378,-80.283978,"4399 NOB HILL RD",2013,0,0,0
"103029",0,"BROOKS REHABILITATION HOSPITAL",30.289089,-81.602273,"3599 UNIVERSITY BLVD S",2013,0,0,0
"103030",0,"PINECREST REHABILITATION HOSPITAL",26.439235,-80.128038,"5360 LINTON BLVD",2013,0,0,0
"103031",0,"HEALTHSOUTH REHABILITATION HOSPITAL OF SARASOTA",27.300834,-82.442786,"6400 EDGELAKE DR",2012,0,0,0
"103032",0,"HEALTHSOUTH TREASURE COAST REHABILITATION HOSPITAL",27.660278,-80.400569,"1600 37TH ST",2013,0,0,0
"103033",0,"HEALTHSOUTH REHAB HOSPITAL OF TALLHASSEE LLC",30.45934,-84.238086,"1675 RIGGINS RD",2013,0,0,0
"103034",0,"HEALTHSOUTH SEA PINES REHABILITATION HOSPITAL",28.056994,-80.621294,"101 E FLORIDA AVE",2013,0,0,0
"103035",0,"UPREACH PAVILION",29.688994,-82.438694,"8900 NW 39TH AVE",2013,0,0,0
"103036",0,"WEST GABLES REHABILITATION HOSPITAL",25.746773,-80.31748,"2525 SW 75TH AVE",2013,0,0,0
"103037",0,"HEALTHSOUTH REHABILITATION HOSPITAL OF LARGO LLC",27.925043,-82.796249,"901 N CLEARWATER LARGO RD",2013,0,0,0
"103038",0,"HEALTHSOUTH REHABILITATION HOSPITAL OF MIAMI",25.575396,-80.341556,"20601 OLD CUTLER RD",2013,0,0,0
"103039",0,"BROOKS REHABILITATION HOSPITAL",30.289089,-81.602273,"3599 UNIVERSITY BLVD S",2013,0,0,0
"103040",0,"HEALTHSOUTH EMERALD COAST REHABILITATION HOSPITAL",30.181488,-85.668252,"1847 FLORIDA AVE",2013,0,0,0
"103042",0,"HEALTHSOUTH REHAB HOSP OF SPRING HILL",28.533443,-82.52099,"12440 CORTEZ BLVD",2013,0,0,0
"1031",0,"CHERRY COUNTY HOSPITAL",42.878107,-100.53965,"GREEN ST & HWY 12",2013,0,0,0
"1032",0,"PROVIDENCE MEDICAL CENTER",42.240666,-97.00793,"1200 PROVIDENCE RD",2013,0,0,0
"1033",0,"ALEGENT CREIGHTON  HEALTH PLAINVIEW HOSPITAL",42.358617,-97.785212,"704 N 3RD ST",2013,0,0,0
"103300",0,"ALL CHILDREN'S HOSPITAL, INC",27.762074,-82.641654,"501 6TH AVE S",2013,0,0,0
"103301",0,"MIAMI CHILDREN'S HOSPITAL",25.741903,-80.295112,"3100 SW 62ND AVE",2012,0,0,0
"1034",0,"OSMOND GENERAL HOSPITAL",42.361005,-97.595433,"5TH & MAPLE ST",2013,0,0,0
"1035",0,"TRI VALLEY HEALTH SYSTEM",40.27649,-100.19531,"1305 WEST HWY 6/34",2013,0,0,0
"1036",0,"PENDER COMMUNITY HOSPITAL",42.106743,-96.707874,"",2013,0,0,0
"1037",0,"JOHNSON COUNTY HOSPITAL",40.379234,-96.197063,"202 HIGH ST",2013,0,0,0
"1038",0,"CHASE COUNTY COMMUNITY HOSPITAL",40.523356,-101.64876,"600 W 12TH ST",2013,0,0,0
"1039",0,"COMMUNITY MEDICAL CENTER INC",40.067755,-95.605182,"2307 BARADA ST",2013,0,0,0
"104000",0,"FLORIDA STATE HOSPITAL UNIT 14 PSYCH",30.707357,-84.841145,"100 N MAIN",2013,0,0,0
"104002",0,"G PIERCE WOOD MEMORIAL HOSP",27.1375,-81.7992,"5847 SE HWY 31GWY 31",2013,0,0,0
"104005",0,"WINDMOOR HEALTHCARE OF MIAMI",25.784722,-80.226111,"1861 NW S RIVER DR",2013,0,0,0
"104006",0,"PALMVIEW HOSP",28.07529,-81.95739,"2510 N FLORIDA AVE",2013,0,0,0
"104007",0,"NORTHEAST FLORIDA STATE HOSPITAL",30.236587,-82.133833,"7487 S STATE RD 121",2012,0,0,0
"104008",0,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, IN",26.753277,-80.068311,"1041 45TH ST",2012,0,0,0
"104011",0,"LAKE HOSP OF THE PALM BEACHES",26.620504,-80.065257,"1710 4TH AVE N",2013,0,0,0
"104012",0,"CHARTER HOSPITAL OF TAMPA BAY",27.981868,-82.47322,"4004 N RIVERSIDE DR",2013,0,0,0
"104013",0,"SARASOTA PALMS HOSP-",27.318708,-82.533761,"1650 S OSPREY AVE",2013,0,0,0
"104014",0,"CHARTER MEDFIELD BEHAVIORAL HLTH SYSTE",27.889755,-82.787018,"12891 SEMINOLE BLVD",2013,0,0,0
"104015",0,"HOLLYWOOD PAVILION",26.020924,-80.180875,"1201 N 37TH AVE",2013,0,0,0
"104016",0,"RIVER POINT BEHAVIORAL HEALTH",30.290967,-81.596627,"6300 BEACH BLVD",2013,0,0,0
"104017",0,"WINDMOOR HEALTHCARE OF CLEARWATER",27.875004,-82.709255,"11300 US 19 S",2013,0,0,0
"104018",0,"LIFESTREAM BEHAVIORAL CENTER",28.835877,-81.898171,"2020 TALLY RD",2012,0,0,0
"104023",0,"NORTHSIDE MENTAL HEALTH HOSPITAL INC",28.061685,-82.42615,"12512 BRUCE B DOWNS BLVD",2013,0,0,0
"104024",0,"CIRCLES OF CARE INC",28.088848,-80.616004,"400 E SHERIDAN RD",2013,0,0,0
"104026",0,"FORT LAUDERDALE HOSPITAL",26.119386,-80.127153,"1601 E LAS OLAS BLVD",2012,0,0,0
"104027",0,"WEST FLORIDA COMMUNITY CARE CENTER",30.634464,-87.043047,"5500 STEWART ST",2013,0,0,0
"104029",0,"CHARTER GLADE BEHAVIORAL HEALTH SYSTEM",26.597427,-81.840708,"3550 COLONIAL BLVD",2013,0,0,0
"104031",0,"WEST LAKE HOSPITAL",28.697861,-81.354353,"589 W STATE RD 434",2013,0,0,0
"104034",0,"CHARTER BEHAVIORAL HEALTH SYSTEMS INC",29.158726,-82.168938,"3130 SW 27TH AVE",2013,0,0,0
"104035",0,"HALIFAX PSYCHIATRIC CENTER NORTH",29.213757,-81.070193,"841 JIMMY ANN DR",2013,0,0,0
"104036",0,"SAVANNAS HOSPITAL",27.298807,-80.272641,"2550 SE WALTON RD",2012,0,0,0
"104037",0,"DORAL PALMS HOSPITAL",25.798826,-80.375464,"11100 NW 27TH ST",2013,0,0,0
"104038",0,"UNIVERSITY PSYCHIATRY CENTER",28.069063,-82.420312,"3515 E FLETCHER AVE",2013,0,0,0
"104039",0,"CHARTER HOSP OF JACKSONVILLE",30.257535,-81.596148,"3947 SALISBURY RD",2013,0,0,0
"104040",0,"MANATEE GLENS HOSPITAL & ADDICTION CENTER",27.476928,-82.538576,"2020 26TH AVE E",2013,0,0,0
"104041",0,"CHARTER BEHAVIORAL HEALTH SYSTEM ORL",28.314223,-81.4073,"206 PARK PL DR",2013,0,0,0
"104043",0,"WINTER PARK PAVILION",28.624241,-81.282725,"1600 DODD RD",2013,0,0,0
"104044",0,"UNIVERSITY PAVILION HOSPITAL",26.213588,-80.252585,"7425 N UNIVERSITY DR",2013,0,0,0
"104045",0,"SUNRISE REGIONAL MEDICAL CENTER",26.116385,-80.346198,"555 SW 148TH AVE",2013,0,0,0
"104046",0,"UNIV BEHAVIORAL CTR CROSSROADS HOSP",28.582609,-81.191749,"2500 DISCOVERY DR",2013,0,0,0
"104047",0,"CCS BAY COUNTY HOSPITAL",30.183341,-85.659844,"1940 HARRISON AVE",2013,0,0,0
"104048",0,"ST AUGUSTINE PSYCHIATRIC CENTER",29.863844,-81.316888,"200 RIVER HAVEN WAY",2013,0,0,0
"104049",0,"SOUTHERN WINDS HOSPITAL",25.860116,-80.322324,"4225 W 20TH AVE",2012,0,0,0
"104050",0,"GLENBEIGH HOSPITAL OF MIAMI INC",25.861974,-80.322378,"4425 W 20TH AVE",2013,0,0,0
"104051",0,"GLENBEIGH HOSPITAL OF TAMPA",28.072922,-82.422948,"3102 E 138TH AVE",2013,0,0,0
"104052",0,"CORAL RIDGE PSYCHIATRIC HOSPITAL",26.183915,-80.118603,"4545 N FEDERAL HWY",2012,0,0,0
"104053",0,"GLENBEIGH HOSP OF ORLANDO",28.431093,-81.480778,"7450 SANDLAKE COMMONS BLVD",2013,0,0,0
"104054",0,"CHARTER BEHAV HEALTH SYSTEMS OF TAMPA",28.187951,-82.45557,"4004 N RIVERSIDE DR",2013,0,0,0
"104055",0,"HERITAGE BEVERLY HILLS",28.90606,-82.480699,"2804 W MARC KNIGHTON CT",2013,0,0,0
"104056",0,"NOTHPOINT BEHVIORAL HEALTH CENTER",28.147313,-82.769361,"1527 RIVERSIDE DR",2013,0,0,0
"104057",0,"SPRINGBROOK HOSPITAL",28.532372,-82.483491,"7007 GROVE RD",2013,0,0,0
"104058",0,"GRANT CENTER OF DEERING",25.575385,-80.444222,"20601 SW 157TH AVE",2013,0,0,0
"104059",0,"EASTSIDE PSYCHIATRIC HOSPITAL",30.483018,-84.236664,"2634B CAPITAL CIRCLE NE, 2ND FLR",2012,0,0,0
"104060",0,"FAIR OAKS PAVILLION AT DELRAY MEDICAL",26.439215,-80.129363,"5440 LINTON BLVD",2013,0,0,0
"104061",0,"GLENBEIGH HOSP OF THE PALM BEACHES INC",26.763617,-80.087413,"4700 CONGRESS AVE",2013,0,0,0
"104063",0,"WILLOUGH AT NAPLES, THE",26.096677,-81.738201,"9001 TAMIAMI TRAIL E",2013,0,0,0
"104065",0,"ATLANTIC SHORES HOSPITAL",26.183915,-80.118603,"4545 N FEDERAL HWY",2012,0,0,0
"104066",0,"BAY MED BEHAVIORAL HEALTH CENTER",30.183341,-85.659844,"1940 HARRISON AVE",2013,0,0,0
"104067",0,"LAKESIDE BEHAVIORAL HEALTHCARE, INC",28.567195,-81.430569,"1800 MERCY DR",2012,0,0,0
"104069",0,"WEKIVA SPRINGS",30.257535,-81.596148,"3947 SALISBURY RD",2013,0,0,0
"104070",0,"PORT ST LUCIE HOSPITAL",27.298807,-80.272641,"2550 SE WALTON RD",2013,0,0,0
"104071",0,"VINES HOSPITAL",29.158726,-82.168938,"3130 SW 27TH AVE",2013,0,0,0
"1041",0,"CRETE AREA MEDICAL CENTER",40.640705,-96.935327,"2910 BETTEN DR",2013,0,0,0
"1042",0,"OGALLALA COMMUNITY HOSPITAL",41.151416,-101.72067,"2601 N SPRUCE ST",2013,0,0,0
"1043",0,"PERKINS COUNTY HEALTH SERVICES",40.848761,-101.72543,"900 LINCOLN AVE",2013,0,0,0
"1044",0,"SIDNEY REGIONAL MEDICAL CENTER",41.139023,-102.97212,"645 OSAGE ST",2013,0,0,0
"1045",0,"GORDON MEMORIAL HOSPITAL",42.811698,-102.20013,"300 E 8TH ST",2013,0,0,0
"1046",0,"MEMORIAL COMMUNITY HOSPITAL",41.551405,-96.145274,"810 N 22ND ST",2013,0,0,0
"1047",0,"BOX BUTTE GENERAL HOSPITAL",42.11689,-102.86984,"2101AVE",2013,0,0,0
"1048",0,"TRI-COUNTY AREA HOSPITAL DISTRICT",40.785358,-99.757408,"1201 N ERIE ST",2013,0,0,0
"1049",0,"PHELPS MEMORIAL HEALTH CENTER",40.446823,-99.384389,"1215 TIBBALS ST",2013,0,0,0
"1050",0,"COMMUNITY HOSPITAL",40.204313,-100.60879,"1301 E H ST",2013,0,0,0
"1051",0,"BEATRICE COMM HOSPITAL & HLTH CENTER",40.277104,-96.74092,"1110 N 10TH ST",2013,0,0,0
"1052",0,"JENNIE M MELHAM MEMORIAL MEDICAL CENTER",41.408922,-99.631666,"145 MEMORIAL DR",2013,0,0,0
"1053",0,"MT GRANT GENERAL HOSPITAL",38.518185,-118.62858,"1ST & A ST",2013,0,0,0
"1054",0,"INCLINE VILLAGE COMMUNITY HOSPITAL",39.250876,-119.95387,"880 ALDER ST",2013,0,0,0
"1055",0,"WILLIAM BEE RIRIE HOSPITAL",39.256041,-114.85975,"1500 AVE H",2013,0,0,0
"1056",0,"BATTLE MOUNTAIN GENERAL HOSPITAL",40.640465,-116.93913,"535 S HUMBOLDT ST",2013,0,0,0
"1057",0,"PERSHING GENERAL HOSPITAL",40.176765,-118.48384,"855 6TH ST",2013,0,0,0
"1058",0,"OWYHEE COMMUNITY HEALTH FACILITY",41.949901,-116.09871,"",2013,0,0,0
"1059",0,"CARSON VALLEY MEDICAL CENTER",38.919486,-119.71905,"1107 HWY 395",2013,0,0,0
"1060",0,"MESA VIEW REGIONAL HOSPITAL",36.809777,-114.11623,"1299 BERTHA HOWE AVE",2013,0,0,0
"1061",0,"HUMBOLDT GENERAL HOSPITAL",40.971586,-117.72851,"118 E HASKELL ST",2013,0,0,0
"1062",0,"BOULDER CITY HOSPITAL",35.968383,-114.84187,"901 ADAMS BLVD",2013,0,0,0
"1063",0,"DESERT VIEW REGIONAL MEDICAL CENTER",36.225034,-116.02359,"360 S LOLA LN",2013,0,0,0
"1064",0,"GROVER C DILS MEDICAL CENTER",37.622743,-114.51416,"700 N SPRING STBLDG",2012,0,0,0
"1065",0,"UPPER CONNECTICUT VALLEY HOSPITAL",44.904471,-71.480808,"181 CORLISS LN",2013,0,0,0
"1066",0,"COTTAGE HOSPITAL",44.141561,-72.005142,"90 SWIFTWATER RD",2013,0,0,0
"1067",0,"LITTLETON REGIONAL HOSPITAL",44.304945,-71.769863,"600 ST JOHNSBURY RD",2013,0,0,0
"1068",0,"WEEKS MEMORIAL HOSPITAL-SWING",44.486289,-71.554486,"RR 1MIDDLE ST",2013,0,0,0
"1069",0,"NEW LONDON HOSPITAL",43.420737,-72.00177,"273 COUNTY RD",2013,0,0,0
"1070",0,"ALICE PECK DAY MEMORIAL HOSPITAL",43.639066,-72.264439,"125 MASCOMA ST",2013,0,0,0
"1071",0,"FRANKLIN REGIONAL HOSPITAL",43.447751,-71.642763,"15 AIKEN AVE",2013,0,0,0
"1072",0,"MEMORIAL HOSPITAL THE",44.060731,-71.138945,"3073 WHITE MOUNTAIN HWY",2013,0,0,0
"1073",0,"VALLEY REGIONAL HOSPITAL",43.385699,-72.342162,"243 ELM ST",2013,0,0,0
"1074",0,"MONADNOCK COMMUNITY HOSPITAL",42.893013,-71.940478,"452 OLD ST RD",2013,0,0,0
"1075",0,"ANDROSCOGGIN VALLEY HOSPITAL",44.488012,-71.158803,"59 PAGE HILL RD",2013,0,0,0
"1076",0,"SPEARE MEMORIAL HOSPITAL",43.75851,-71.694748,"16 HOSPITAL RD",2013,0,0,0
"108",0,"SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE",33.457745,-117.65007,"654 CAMINO DE LOS MARES",2013,0,0,0
"1082",0,"CHRISTUS ST VINCENT PHYSICIANS MEDICAL CENTER",35.635137,-105.96121,"2990 RODEO PARK DR E",2013,0,0,0
"1085",0,"DE BACA GENERAL HOSPITAL",34.477681,-104.23803,"500 N 10TH",2013,0,0,0
"1086",0,"SIERRA VISTA HOSPITAL INC",33.139057,-107.24333,"800 E 9TH AVE",2013,0,0,0
"1087",0,"SOCORRO GENERAL HOSPITAL",34.028147,-106.91921,"1202 HWY 60 W",2013,0,0,0
"1088",0,"DR DAN C TRIGG MEMORIAL HOSPITAL",35.156494,-103.72358,"301 E MIEL DE LUNA",2013,0,0,0
"1090",0,"UNION COUNTY GENERAL HOSPITAL",36.454448,-103.19267,"301 HARDING ST",2013,0,0,0
"1091",0,"NOR LEA GENERAL HOSPITAL",32.932616,-103.34856,"1600 N MAIN",2013,0,0,0
"1092",0,"LINCOLN COUNTY MEDICAL CENTER",33.323115,-105.63084,"211 SUDDERTH DR",2013,0,0,0
"1094",0,"MIMBRES MEMORIAL HOSPITAL",32.261268,-107.76864,"900 W ASH",2013,0,0,0
"1096",0,"ALBANY MEDICAL CENTER HOSPITAL",42.653258,-73.773874,"43 NEW SCOTLAND AVE",2013,0,0,0
"1097",0,"BAYLEY SETON HOSPITAL",40.621125,-74.075102,"75 VANDERBILT AVE",2013,0,0,0
"1098",0,"MYERS COMMUNITY HOSPITAL",43.2556,-77.06541,"MIDDLE RD",2013,0,0,0
"1099",0,"ST MARY'S HOSPITAL AT AMSTERDAM",42.953866,-74.216693,"427 GUY PARK AVE",2013,0,0,0
"11",0,"WASHINGTON COUNTY HOSPITAL",31.460003,-88.234488,"14600 ST STEPHENS AVE",2013,0,0,0
"110001",0,"HAMILTON MEDICAL CENTER",34.788852,-84.983687,"1200 MEMORIAL DR",2013,0,0,0
"110002",0,"UPSON REGIONAL MEDICAL CENTER",32.887855,-84.339753,"801 W GORDON ST",2013,0,0,0
"110003",0,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31.224121,-82.347648,"1900 TEBEAU ST",2013,0,0,0
"110005",0,"NORTHSIDE HOSPITAL FORSYTH",34.178988,-84.136718,"1200 NORTHSIDE FORSYTH DR",2013,0,0,0
"110006",0,"ST MARY'S HOSPITAL",33.945774,-83.404707,"1230 BAXTER ST",2013,0,0,0
"110008",0,"NORTHSIDE HOSPITAL CHEROKEE",34.245127,-84.492662,"201 HOSPITAL RD",2013,0,0,0
"110011",0,"TANNER MEDICAL CENTER - CARROLLTON",33.56993,-85.072435,"705 DIXIE ST",2013,0,0,0
"110015",0,"TANNER MEDICAL CENTER VILLA RICA",33.743802,-84.918827,"601 DALLAS HWY",2012,0,0,0
"110016",0,"WEST GEORGIA MEDICAL CENTER",33.033079,-85.064153,"1514 VERNON RD",2013,0,0,0
"110018",0,"NEWTON MEDICAL CENTER",33.602537,-83.848122,"5126 HOSPITAL DR NE",2013,0,0,0
"110023",0,"GORDON HOSPITAL",34.510531,-84.925867,"1035 RED BUD RD",2013,0,0,0
"110024",0,"CANDLER HOSPITAL",32.02721,-81.101794,"5353 REYNOLDS ST",2012,0,0,0
"110025",0,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS",31.173909,-81.485378,"2415 PARKWOOD DR",2013,0,0,0
"110026",0,"ELBERT MEMORIAL HOSPITAL",34.113227,-82.873689,"4 MEDICAL DR",2013,0,0,0
"110028",0,"UNIVERSITY HOSPITAL",33.473145,-81.9817,"1350 WALTON WAY",2013,0,0,0
"110030",0,"CARTERSVILLE MEDICAL CENTER",34.200898,-84.795309,"960 JOE FRANK HARRIS PARKWAY",2013,0,0,0
"110031",0,"SPALDING REGIONAL HOSPITAL",33.255692,-84.265164,"601 S 8TH ST",2013,0,0,0
"110032",0,"STEPHENS COUNTY HOSPITAL",34.592804,-83.348052,"163 HOSPITAL DR",2013,0,0,0
"110033",0,"NORTHLAKE MEDICAL CENTER",33.826104,-84.250187,"1455 MONTREAL RD",2013,0,0,0
"110034",0,"MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS",33.471071,-81.99132,"1120 15TH ST",2013,0,0,0
"110035",0,"WELLSTAR KENNESTONE HOSPITAL",33.969127,-84.550327,"677 CHURCH ST",2013,0,0,0
"110036",0,"MEMORIAL HEALTH UNIV MED CEN, INC",32.031791,-81.091811,"4700 WATERS AVE",2013,0,0,0
"110038",0,"JOHN D ARCHBOLD MEMORIAL HOSPITAL",30.825193,-83.972392,"915 GORDON AVE & MIMOSA DR",2013,0,0,0
"110039",0,"TRINITY HOSPITAL OF AUGUSTA",33.467661,-82.017822,"2260 WRIGHTSBORO RD",2012,0,0,0
"110040",0,"NORTHRIDGE MEDICAL CENTER",34.218879,-83.468729,"70 MEDICAL CENTER DR",2013,0,0,0
"110041",0,"HABERSHAM COUNTY MEDICAL CTR",34.58093,-83.536988,"541 HISTORIC HWY 441-N",2013,0,0,0
"110042",0,"WELLSTAR PAULDING HOSPITAL",33.920672,-84.852503,"600 W MEMORIAL DR",2013,0,0,0
"110043",0,"ST JOSEPH'S HOSPITAL - SAVANNAH",31.985652,-81.152942,"11705 MERCY BLVD",2013,0,0,0
"110044",0,"PHOEBE SUMTER MEDICAL CENTER",32.074817,-84.222536,"126 HWY 280 W",2012,0,0,0
"110045",0,"BARROW REGIONAL MEDICAL CENTER",33.996989,-83.713405,"316 N BROAD ST",2013,0,0,0
"110046",0,"CLEARVIEW  REGIONAL MEDICAL CENTER",33.785764,-83.716122,"2151 W SPRING ST",2013,0,0,0
"110050",0,"MURRAY MEDICAL CENTER",34.778366,-84.784127,"707 OLD DALTON ELLIJAY RD",2013,0,0,0
"110051",0,"UNION GENERAL HOSPITAL",34.886432,-83.961489,"35 HOSPITAL RD",2013,0,0,0
"110052",0,"CHATTOOGA MEDICAL CENTER",34.491664,-85.338586,"1010 HIGHLAND AVE",2013,0,0,0
"110054",0,"FLOYD MEDICAL CENTER",34.260376,-85.180106,"304 TURNER MCCALL BLVD",2013,0,0,0
"110055",0,"PIERCE COUNTY HOSPITAL",31.311609,-82.240716,"221 CARTER AVE",2013,0,0,0
"110064",0,"MIDTOWN MEDICAL CENTER",32.481378,-84.98314,"710 CENTER ST",2013,0,0,0
"110069",0,"HOUSTON MEDICAL CENTER",32.61821,-83.629509,"1601 WATSON BLVD",2013,0,0,0
"110071",0,"APPLING HOSPITAL",31.769965,-82.351557,"163 E TOLLISON ST",2013,0,0,0
"110073",0,"DORMINY MEDICAL CENTER",31.698961,-83.260938,"200 PERRY HOUSE RD",2012,0,0,0
"110074",0,"ATHENS REGIONAL MEDICAL CENTER",33.962316,-83.398021,"1199 PRINCE AVE",2013,0,0,0
"110075",0,"EAST GEORGIA REGIONAL MEDICAL CENTER",32.414665,-81.768648,"1499 FAIR RD",2013,0,0,0
"110078",0,"EMORY UNIVERSITY HOSPITAL MIDTOWN",33.769828,-84.385124,"550 PEACHTREE ST NE",2013,0,0,0
"110079",0,"GRADY MEMORIAL HOSPITAL",33.752397,-84.382379,"80 JESSE HILL, JR DR SE",2012,0,0,0
"110080",0,"SOUTHWEST HOSPITAL AND MEDICAL CENTER",33.740698,-84.510321,"501 FAIRBURN RD SW",2013,0,0,0
"110085",0,"JESSE PARKER WILLIAMS HOSPITAL",33.769394,-84.385167,"542 PEACHTREE ST NE",2013,0,0,0
"110086",0,"WASHINGTON COUNTY REGIONAL MEDICAL CENTER",32.995938,-82.805889,"610 SPARTA RD",2013,0,0,0
"110087",0,"GWINNETT MEDICAL CENTER",33.963541,-84.017412,"1000 MEDICAL CENTER BLVD",2013,0,0,0
"110088",0,"MORGAN MEMORIAL HOSPITAL",33.58839,-83.475591,"1077 S MAIN ST",2013,0,0,0
"110089",0,"COFFEE REGIONAL MEDICAL CENTER",31.509483,-82.862695,"1101 OCILLA RD",2013,0,0,0
"110092",0,"DODGE COUNTY HOSPITAL",32.185258,-83.177858,"901 GRIFFIN AVE",2013,0,0,0
"110095",0,"TIFT REGIONAL MEDICAL CENTER",31.470161,-83.492306,"901 E 18TH ST",2013,0,0,0
"1101",0,"UNITED MEMORIAL MEDICAL CENTER",43.003992,-78.177568,"127 NORTH ST",2013,0,0,0
"110100",0,"JEFFERSON HOSPITAL",33.01109,-82.404279,"1067 PEACHTREE ST",2013,0,0,0
"110101",0,"COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR",31.143838,-83.424751,"706 N PARRISH AVE",2013,0,0,0
"110105",0,"COLQUITT REGIONAL MEDICAL CENTER",31.129416,-83.782402,"3131 THOMASVILLE HWY",2013,0,0,0
"110107",0,"MEDICAL CENTER OF CENTRAL GEORGIA",32.832979,-83.636177,"777 HEMLOCK ST",2012,0,0,0
"110109",0,"EMANUEL MEDICAL CENTER",32.592997,-82.346193,"117 KITE RD",2013,0,0,0
"110111",0,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER",33.460559,-82.508169,"521 HILL ST, SW",2013,0,0,0
"110112",0,"BERRIEN COUNTY HOSPITAL",31.203844,-83.23876,"1221 E MCPHERSON ST",2012,0,0,0
"110113",0,"BURKE MEDICAL CENTER",33.083346,-82.011755,"351 LIBERTY ST",2013,0,0,0
"110117",0,"CREST MEDICAL CENTER/ROCKMART-ARAGON",34.005496,-85.041379,"1010 N PIEDMONT AVE",2013,0,0,0
"110121",0,"GRADY GENERAL HOSPITAL",30.863797,-84.200405,"1155 5TH ST, SE",2013,0,0,0
"110124",0,"WAYNE MEMORIAL HOSPITAL",31.603144,-81.899378,"865 S 1ST ST",2013,0,0,0
"110128",0,"MEADOWS REGIONAL MEDICAL CENTER",32.205216,-82.392838,"1 MEADOWS PARKWAY",2013,0,0,0
"110129",0,"ST FRANCIS HOSPITAL, INC",32.507024,-84.963598,"2122 MANCHESTER EXPRESSWAY",2013,0,0,0
"110130",0,"IRWIN COUNTY HOSPITAL",31.602884,-83.250271,"710 N IRWIN AVE",2013,0,0,0
"110132",0,"MEMORIAL HOSPITAL AND MANOR",30.903703,-84.553636,"1500 E SHOTWELL ST",2013,0,0,0
"110135",0,"TAYLOR REGIONAL HOSPITAL",32.297661,-83.484619,"222 PERRY HWY",2013,0,0,0
"110136",0,"MEDICAL SURG CENTER OF CENTRAL STATE",33.046533,-83.217376,"VINSON HWY",2013,0,0,0
"110140",0,"RIDGECREST HOSPITAL",34.884803,-83.416188,"393 RIDGECREST CIRCLE",2013,0,0,0
"110142",0,"EVANS MEMORIAL HOSPITAL",32.165042,-81.900439,"200 N RIVER ST",2013,0,0,0
"110146",0,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",30.780449,-81.615092,"2000 DAN PROCTOR DR",2013,0,0,0
"110150",0,"OCONEE REGIONAL MEDICAL CENTER",33.089045,-83.247233,"821 N COBB ST",2013,0,0,0
"110153",0,"PERRY HOSPITAL",32.458471,-83.711767,"1120 MORNINGSIDE DR",2012,0,0,0
"110157",0,"WOODSTOCK HOSPITAL",34.101309,-84.518592,"103 ARNOLD MILL RD",2013,0,0,0
"110161",0,"NORTHSIDE HOSPITAL",33.907887,-84.354891,"1000 JOHNSON FERRY RD, NE",2013,0,0,0
"110162",0,"GEORGIA REGIONAL HOSPITAL- AUGUSTA",33.395695,-82.011506,"3405 MIKE PADGETT HWY",2013,0,0,0
"110164",0,"COLISEUM MEDICAL CENTER",32.845795,-83.618906,"350 HOSPITAL DR",2013,0,0,0
"110165",0,"SOUTHERN REGIONAL MEDICAL CENTER",33.577696,-84.389803,"11 UPPER RIVERDALE RD, SW",2013,0,0,0
